book_id,isbn,title,author_id,author_name,genre,publication_year,price,pages,format,in_stock,publisher
7375,978-3-6650-3939-4,Secret Tale,1093,Richard Jones,Fiction,1997,9.19,546,eBook,True,Macmillan
7376,978-2-8178-5481-6,A Light of Yesterday,840,Barbara Moore,Science Fiction,2007,23.67,473,Hardcover,True,Penguin Random House
7377,978-1-6661-9616-4,Ancient Chronicles Beyond Time,193,Jennifer Johnson,Mystery,1996,9.12,407,Audiobook,True,Simon & Schuster
7378,978-8-9470-5164-8,Hidden Tale,1744,Barbara Taylor,Fiction,2004,7.15,476,Paperback,True,Independent Press
7379,978-5-9898-6093-4,Lost Story,692,Liam Thomas,Fantasy,2017,4.82,202,eBook,True,Macmillan
7380,978-7-9227-6911-1,Ancient Memory Before Dawn,473,Mia Thomas,Romance,1991,17.58,368,eBook,True,HarperCollins
7381,978-4-7739-1505-3,Modern Quest of the Dawn,361,Sophia Taylor,Technology,1993,6.57,437,Paperback,True,Simon & Schuster
7382,978-9-6243-4243-7,Bright Dream of Tomorrow,1241,Mason Lopez,Science Fiction,1993,21.3,220,Hardcover,True,HarperCollins
7383,978-4-2087-5796-1,Ancient Saga in the Dark,110,Barbara Robinson,Science Fiction,1991,5.42,309,Paperback,True,Independent Press
7384,978-7-7983-5673-3,Broken Story Through Time,313,Noah Brown,Mystery,2014,11.18,346,Hardcover,True,Macmillan
7385,978-5-5886-3568-5,Lost Legend Through Time,1906,Ava Thomas,Fiction,2017,6.67,649,eBook,True,Hachette
7386,978-4-8758-7263-5,An Echo,65,Sophia Hernandez,Non-Fiction,1996,4.92,429,Hardcover,True,Independent Press
7387,978-8-7403-5789-7,Lost Light,1973,Sarah Jackson,Mystery,2006,7.93,685,Paperback,True,HarperCollins
7388,978-5-1491-3310-7,Forgotten Legend at Midnight,1823,Mason Hernandez,Science Fiction,2014,47.49,538,Audiobook,False,Macmillan
7389,978-5-6836-6046-5,Silent Echo Before Dawn,73,Liam Jackson,History,2009,8.11,322,Paperback,True,Macmillan
7390,978-0-3919-7704-0,Last Quest,378,Ava Rodriguez,Fiction,2012,10.73,718,Paperback,True,Simon & Schuster
7391,978-4-1428-1411-2,Silent Dream of the Dawn,229,Noah Brown,Science Fiction,2013,9.64,523,Hardcover,False,Hachette
7392,978-2-2856-4153-1,Broken Legend of the Night,1393,Oliver Wilson,Science Fiction,2006,29.29,640,Hardcover,True,Macmillan
7393,978-3-8624-6591-7,Last Quest of the Night,605,Joseph Williams,Science Fiction,2015,47.74,508,eBook,True,Independent Press
7394,978-7-8565-9491-3,Forgotten Chronicles,828,Sarah Wilson,Mystery,2001,8.81,342,Paperback,True,Penguin Random House
7395,978-5-5025-2466-0,A Shadow Before Dawn,509,Joseph Lewis,Biography,2012,10.56,153,Paperback,False,HarperCollins
7396,978-9-5961-3148-9,A Mystery,40,Elizabeth Williams,Biography,2020,16.0,573,Audiobook,True,Hachette
7397,978-3-6817-4237-7,An Mystery Under Stars,576,Sarah Williams,Romance,2017,16.47,471,Hardcover,True,Penguin Random House
7398,978-9-9939-5038-2,Forgotten Dream of the Night,186,Michael Johnson,Science Fiction,2015,17.53,554,Audiobook,True,Simon & Schuster
7399,978-9-3605-8343-3,Dark Journey Under Stars,1132,Joseph Davis,Thriller,2004,13.97,235,eBook,True,HarperCollins
7400,978-0-2088-3928-7,An Journey at Sunrise,1703,Susan Jones,Romance,2017,5.83,668,eBook,True,Hachette
7401,978-3-6116-6615-4,Bright Tale,526,Sarah Clark,Mystery,2020,27.8,282,eBook,True,Macmillan
7402,978-9-2133-5622-6,Lost Echo Through Time,202,John Wilson,Fiction,1999,6.61,461,eBook,True,Penguin Random House
7403,978-3-4187-8614-6,Lost Quest,179,Mason Anderson,Thriller,2003,21.85,319,eBook,True,Simon & Schuster
7404,978-0-6426-8098-7,Modern Shadow,327,Elizabeth Martinez,History,2008,5.64,358,Audiobook,True,Macmillan
7405,978-3-4209-3554-1,Modern Mystery of the Dawn,1797,Thomas Robinson,Science Fiction,2008,9.47,771,Hardcover,True,Simon & Schuster
7406,978-9-1951-7307-3,Forgotten Legend in the Light,1115,Mia Harris,Romance,2007,20.35,364,Paperback,True,HarperCollins
7407,978-4-1481-2881-3,A Mystery at Midnight,1395,Mia Hernandez,Fiction,2017,7.01,382,eBook,True,Simon & Schuster
7408,978-7-5099-6944-6,Secret Echo of Tomorrow,456,Noah Gonzalez,Fiction,1999,10.06,505,Paperback,True,Penguin Random House
7409,978-8-7860-8840-5,Broken Tale,205,David Rodriguez,Fiction,1995,7.05,672,eBook,False,Simon & Schuster
7410,978-5-8760-5386-0,Broken Saga in the Light,352,Sophia White,Fiction,1997,6.13,372,Paperback,True,Simon & Schuster
7411,978-8-5747-1039-8,Silent Story of the Dawn,122,Thomas Martin,Fiction,2016,5.05,259,Paperback,True,Penguin Random House
7412,978-2-3122-5606-1,Ancient Dream at Midnight,328,Michael Wilson,Science Fiction,2003,4.47,594,eBook,True,Penguin Random House
7413,978-0-7918-3599-8,Hidden Story in the Dark,413,Noah Lewis,Fiction,2017,6.82,457,Hardcover,True,HarperCollins
7414,978-7-2204-7240-9,The Story of the Dawn,351,Emma Miller,Non-Fiction,1994,20.21,164,Audiobook,True,Macmillan
7415,978-0-5367-1704-9,Bright Mystery in the Light,1895,Noah Gonzalez,Fiction,2002,12.5,773,Paperback,True,Simon & Schuster
7416,978-0-3211-6013-3,Last Saga,1094,Oliver White,Science Fiction,1992,25.53,217,Paperback,True,Macmillan
7417,978-5-7465-4602-2,Modern Chronicles at Midnight,1490,Barbara Thompson,Mystery,2005,11.58,430,Audiobook,True,Macmillan
7418,978-4-5135-7624-1,An Shadow of the Dawn,1907,Oliver Martin,Thriller,2023,5.82,209,Audiobook,True,Independent Press
7419,978-3-3423-7196-8,An Mystery of Yesterday,619,Ava Anderson,History,1995,11.68,263,Paperback,True,HarperCollins
7420,978-2-9418-1815-4,Forgotten Chronicles,1217,Mary Lopez,Romance,2002,16.1,430,Hardcover,False,Penguin Random House
7421,978-0-8952-3474-2,A Quest,100,Ava Martinez,Fiction,2003,18.23,764,Hardcover,True,Independent Press
7422,978-8-1003-8994-5,First Legend,847,Ava Lee,Fiction,2011,7.23,383,Paperback,True,Macmillan
7423,978-5-7338-3180-8,Ancient Memory,1191,Ava Taylor,Mystery,2018,13.62,413,Audiobook,True,Hachette
7424,978-0-1185-6363-1,First Memory Before Dawn,343,Noah Martinez,Mystery,2022,15.6,461,Paperback,True,Hachette
7425,978-8-7310-2510-5,Last Mystery at Midnight,1383,Barbara Gonzalez,Technology,1994,7.0,361,Hardcover,True,Macmillan
7426,978-0-6213-8595-6,Silent Vision of Yesterday,653,Linda White,Fantasy,1990,30.61,725,Hardcover,True,Simon & Schuster
7427,978-0-6102-5321-0,Silent Tale,1591,Thomas White,Non-Fiction,2008,4.59,172,Paperback,False,Hachette
7428,978-2-5067-6809-4,Lost Mystery at Sunrise,563,Linda Clark,Mystery,2010,13.35,763,Audiobook,False,Penguin Random House
7429,978-4-8938-4569-6,Modern Quest Beyond Time,1603,Sarah Lewis,Fiction,2006,10.98,408,eBook,True,Simon & Schuster
7430,978-6-2182-5929-8,Lost Shadow of the Dawn,725,Sophia Martinez,Thriller,1996,4.49,563,Hardcover,True,HarperCollins
7431,978-4-2058-6121-1,First Saga,101,Mia Lee,Fiction,2021,26.97,215,Audiobook,True,Hachette
7432,978-5-2899-3704-8,The Shadow in the Light,1348,Ava Moore,Mystery,2023,11.59,798,Paperback,True,Penguin Random House
7433,978-7-7732-6861-4,An Saga,664,William Wilson,Fantasy,2016,5.91,212,eBook,True,Macmillan
7434,978-3-8318-2899-8,Modern Light of the Night,1793,James Smith,Biography,1993,8.91,748,Hardcover,False,Penguin Random House
7435,978-1-4378-7919-5,An Vision Through Time,411,James Gonzalez,Thriller,1999,12.42,348,eBook,True,Independent Press
7436,978-2-3736-4502-9,A Vision,24,Isabella Hernandez,Mystery,2007,28.55,234,Paperback,True,Macmillan
7437,978-4-4854-4628-0,Hidden Tale of Yesterday,688,Linda Jackson,Fantasy,2016,21.4,166,Hardcover,True,Macmillan
7438,978-3-8666-5577-1,Last Quest of the Night,1043,Joseph Williams,Fantasy,2018,12.87,193,Hardcover,True,Independent Press
7439,978-2-4410-8809-0,A Shadow,1989,Thomas Thomas,Thriller,2023,6.06,246,Paperback,True,Simon & Schuster
7440,978-1-8630-5728-4,An Echo Before Dawn,1210,Mason Williams,History,1990,14.29,518,eBook,True,Simon & Schuster
7441,978-3-5897-7475-1,The Memory of Yesterday,722,Isabella Lee,Mystery,2003,4.47,170,eBook,True,Simon & Schuster
7442,978-8-7586-8878-0,Modern Dream at Sunrise,193,Jennifer Johnson,Thriller,1997,11.33,453,Paperback,True,Macmillan
7443,978-7-3867-8342-8,An Echo of Tomorrow,777,Ava Lee,Non-Fiction,2016,22.57,706,Audiobook,True,HarperCollins
7444,978-1-1308-5454-7,Lost Shadow,1201,John Taylor,Mystery,2008,34.75,252,Hardcover,True,Macmillan
7445,978-5-3059-9671-8,Silent Story in the Dark,1338,Robert Wilson,Fiction,2022,4.94,698,eBook,True,Independent Press
7446,978-8-4179-9439-6,Silent Journey of the Dawn,1663,Joseph Lopez,Non-Fiction,2002,13.07,221,Hardcover,True,Penguin Random House
7447,978-8-3969-8302-8,Hidden Saga Before Dawn,25,Patricia Williams,Romance,1991,8.5,380,eBook,True,HarperCollins
7448,978-5-1287-7582-1,Secret Saga,135,Linda Jackson,Science Fiction,2018,6.06,454,Hardcover,True,HarperCollins
7449,978-2-3288-4292-6,Secret Dream of Tomorrow,351,Emma Miller,Science Fiction,1993,22.38,340,Audiobook,True,Macmillan
7450,978-7-5265-2688-5,A Echo in the Dark,1989,Thomas Thomas,Biography,2017,9.97,755,Paperback,True,Simon & Schuster
7451,978-4-9367-2342-4,Ancient Mystery of the Dawn,1608,Mason Williams,Thriller,2018,16.36,543,Paperback,True,HarperCollins
7452,978-0-7888-6031-0,A Tale Through Time,1159,Susan Johnson,Fantasy,1997,18.14,793,Paperback,True,Independent Press
7453,978-6-9836-4188-4,First Vision of Yesterday,277,Richard Johnson,Mystery,1998,11.67,483,Paperback,True,Hachette
7454,978-4-9306-9530-8,The Light in the Light,624,Jessica Lopez,Fantasy,2017,6.75,784,Paperback,True,Penguin Random House
7455,978-1-6839-8860-9,Ancient Legend,1109,Jessica Miller,Fantasy,2005,10.14,755,Hardcover,True,Macmillan
7456,978-8-3634-4168-7,Broken Chronicles Under Stars,744,Mason Anderson,Fiction,2009,6.91,770,Paperback,True,HarperCollins
7457,978-7-4725-6520-3,An Story of Yesterday,1102,Thomas Williams,Fiction,1990,8.02,532,Paperback,True,Hachette
7458,978-8-8030-8016-4,A Echo at Midnight,1912,Mia Martin,Biography,1995,8.9,414,eBook,True,HarperCollins
7459,978-2-9495-9387-9,Secret Story of the Night,116,Mia Williams,History,2001,21.84,402,Audiobook,True,HarperCollins
7460,978-5-7734-6599-5,An Quest Before Dawn,1866,Elizabeth Lewis,Fantasy,2002,4.97,700,Paperback,True,Penguin Random House
7461,978-5-3031-3136-6,Ancient Dream,705,Ava Jones,Self-Help,2007,4.84,760,Paperback,True,HarperCollins
7462,978-8-8603-8715-1,Ancient Story,1807,Richard Williams,Fiction,1991,19.79,418,eBook,True,Hachette
7463,978-1-9646-7629-5,Forgotten Light in the Light,922,Mary Jackson,Mystery,2008,43.66,732,eBook,True,Hachette
7464,978-6-3451-2650-4,Modern Story,1125,Liam Anderson,History,2002,7.62,671,Paperback,True,Simon & Schuster
7465,978-1-9283-1293-8,A Legend,1643,Isabella Lee,Mystery,2016,7.88,511,Paperback,True,HarperCollins
7466,978-1-2896-9516-0,Modern Chronicles,296,Oliver Wilson,Fiction,1991,7.59,191,Paperback,True,Penguin Random House
7467,978-0-7095-9253-6,An Shadow Before Dawn,1074,Oliver Garcia,Fiction,2017,39.38,314,Paperback,True,Simon & Schuster
7468,978-0-7903-8558-1,Last Tale,981,Elizabeth Johnson,Fiction,2010,10.56,541,Audiobook,True,Independent Press
7469,978-4-3130-6046-6,Silent Tale,1123,Isabella Martin,Fiction,2016,5.92,667,Hardcover,True,HarperCollins
7470,978-9-4755-8634-8,Silent Chronicles of the Dawn,1950,Joseph Martin,Romance,1992,5.86,399,Paperback,True,Hachette
7471,978-4-7366-2894-6,Lost Mystery in the Light,565,Joseph Anderson,Fiction,1992,23.76,344,Hardcover,True,Hachette
7472,978-4-7434-9566-3,Forgotten Saga of the Dawn,1598,Robert Anderson,Fantasy,2003,7.27,625,Hardcover,True,Independent Press
7473,978-3-6896-7463-1,Bright Dream at Sunrise,522,William Davis,History,2003,5.47,413,Hardcover,True,Macmillan
7474,978-2-1163-8913-8,Dark Memory,1515,Joseph Lee,Fantasy,1996,18.17,251,Paperback,True,Independent Press
7475,978-2-9467-8332-7,Silent Chronicles Before Dawn,1902,Elizabeth Thomas,Mystery,1994,9.49,452,eBook,True,HarperCollins
7476,978-4-5222-7387-8,Bright Tale,1774,Sarah Lee,Romance,1999,10.01,376,Paperback,True,HarperCollins
7477,978-2-6735-6912-9,Dark Dream in the Light,1191,Ava Taylor,History,1990,10.72,176,eBook,True,Simon & Schuster
7478,978-5-8911-9625-7,Last Saga Before Dawn,1009,Oliver Anderson,Biography,2021,11.28,577,Hardcover,True,HarperCollins
7479,978-8-8706-4614-9,Broken Legend in the Light,1805,Mia Lopez,Thriller,2005,10.61,764,eBook,True,Macmillan
7480,978-7-2724-6116-9,Forgotten Legend Through Time,228,Sarah Martinez,Thriller,2007,9.63,203,Paperback,True,Simon & Schuster
7481,978-7-5732-6332-5,First Echo Under Stars,753,Richard Thomas,Fantasy,1994,10.37,521,Paperback,True,Independent Press
7482,978-7-4828-3903-5,An Quest at Sunrise,1004,Sophia Lee,Romance,2003,8.19,161,eBook,True,Penguin Random House
7483,978-5-3466-3334-6,Dark Tale,159,David Lewis,Fiction,2014,4.74,583,eBook,False,Hachette
7484,978-7-3428-5921-4,Modern Tale of the Night,1675,Sophia Johnson,Science Fiction,2000,13.96,667,eBook,True,Simon & Schuster
7485,978-5-1351-3150-2,Broken Legend of Tomorrow,713,David Lee,Mystery,1992,16.85,229,eBook,True,Independent Press
7486,978-8-3320-1931-5,The Quest in the Dark,438,Mary Clark,Fiction,2018,15.43,452,Paperback,True,Penguin Random House
7487,978-5-6446-5919-8,Lost Vision in the Light,789,William Robinson,Romance,1990,15.19,630,Paperback,True,Macmillan
7488,978-8-7416-1668-9,Lost Mystery in the Dark,341,John Robinson,Fantasy,2013,28.44,312,Audiobook,True,HarperCollins
7489,978-5-2056-5118-9,Secret Memory Through Time,1788,Noah Martin,Mystery,2018,34.66,346,Hardcover,True,HarperCollins
7490,978-2-1867-4962-1,Bright Quest of the Night,1450,Sophia Jackson,Mystery,2005,7.75,774,Audiobook,True,Penguin Random House
7491,978-0-1799-8683-7,Silent Quest of the Dawn,1718,Barbara Williams,Romance,2022,16.49,605,eBook,True,Penguin Random House
7492,978-8-4072-9261-7,A Vision in the Dark,615,William Jackson,Fantasy,2016,22.61,409,Hardcover,True,Independent Press
7493,978-8-1318-7754-9,Forgotten Light,1690,Noah Taylor,Self-Help,2021,15.27,735,Hardcover,True,Independent Press
7494,978-8-9812-1257-3,Last Journey of Yesterday,507,Jessica Lee,Fiction,1992,18.75,519,Audiobook,True,Independent Press
7495,978-8-6061-6243-4,Last Mystery of the Night,393,David Moore,Mystery,1990,26.16,447,eBook,True,Macmillan
7496,978-2-5961-9988-9,A Tale Before Dawn,52,Liam Davis,Thriller,2010,15.62,479,Paperback,True,Simon & Schuster
7497,978-8-2399-1546-8,Silent Shadow of Tomorrow,1789,Jessica Thompson,Thriller,2003,16.25,485,Paperback,True,Independent Press
7498,978-4-5356-1124-5,Bright Mystery at Sunrise,297,Barbara Harris,Mystery,1992,4.19,167,eBook,True,HarperCollins
7499,978-0-8398-4776-8,Hidden Quest at Midnight,1580,Joseph Clark,Science Fiction,1997,14.68,215,eBook,True,Independent Press
7500,978-5-1493-5736-5,Silent Tale of the Night,467,Mary Lopez,Fiction,2016,7.51,407,eBook,True,HarperCollins
7501,978-9-5258-6766-0,Modern Journey Under Stars,409,Linda Rodriguez,Mystery,1997,18.62,328,Paperback,True,Simon & Schuster
7502,978-1-7784-3778-3,Modern Legend Through Time,61,Mary Lewis,Fiction,1997,24.49,544,Paperback,True,Macmillan
7503,978-5-3939-8617-6,Silent Light,112,Linda Johnson,Science Fiction,2013,8.03,732,Paperback,True,Simon & Schuster
7504,978-1-6801-8312-1,Ancient Shadow of the Night,422,Susan Jones,Fiction,2007,8.79,502,eBook,True,HarperCollins
7505,978-5-4917-6826-4,Forgotten Mystery Through Time,370,Oliver Robinson,History,1995,12.01,645,Hardcover,True,Simon & Schuster
7506,978-6-3385-2670-8,Silent Journey Beyond Time,719,Elizabeth Davis,Romance,2000,25.84,590,Hardcover,True,Simon & Schuster
7507,978-1-7795-4670-9,Secret Journey of the Night,876,Isabella Lopez,Mystery,1998,12.11,211,Paperback,True,Hachette
7508,978-2-3501-3953-4,Ancient Shadow Through Time,1845,Liam Jones,Non-Fiction,2016,10.87,384,Paperback,True,Independent Press
7509,978-2-4078-3679-6,Bright Echo Before Dawn,1945,Elizabeth Davis,Self-Help,2022,22.26,657,Paperback,True,Macmillan
7510,978-2-6882-7220-1,Broken Dream in the Dark,1688,David Davis,Thriller,2008,16.09,507,eBook,True,Simon & Schuster
7511,978-5-7076-7347-8,First Chronicles of the Dawn,533,Elizabeth Brown,Fiction,2011,25.75,650,Hardcover,True,Independent Press
7512,978-2-9424-7005-4,Hidden Tale,453,Elizabeth Brown,Thriller,2004,5.59,593,Paperback,True,Independent Press
7513,978-8-5097-6228-8,Secret Tale,1445,Liam Robinson,Romance,2005,20.69,788,Audiobook,True,HarperCollins
7514,978-9-9373-2963-8,A Legend at Sunrise,1265,William Lee,Fantasy,1998,23.14,615,Hardcover,True,Macmillan
7515,978-6-9262-6978-9,Secret Vision Through Time,371,Liam Taylor,Technology,1996,6.29,437,Paperback,True,Penguin Random House
7516,978-9-3093-3098-6,Last Story,737,Oliver Thompson,Mystery,1997,13.65,470,eBook,True,Simon & Schuster
7517,978-8-3719-4692-1,Dark Quest,84,Richard Gonzalez,Self-Help,2020,4.95,428,Paperback,True,HarperCollins
7518,978-5-7736-6676-5,Dark Dream at Sunrise,1272,James Jones,Thriller,2019,25.57,417,Paperback,True,Macmillan
7519,978-0-8618-5381-2,Bright Story of the Dawn,447,William Clark,Fantasy,2016,11.23,342,Paperback,True,Independent Press
7520,978-4-2985-8072-6,Ancient Echo,145,Robert Harris,History,2002,17.32,307,Audiobook,True,HarperCollins
7521,978-5-9461-3514-4,Secret Story,766,Elizabeth Clark,Science Fiction,1995,13.9,535,Paperback,True,HarperCollins
7522,978-0-1358-5872-1,First Vision of the Dawn,557,Emma Martinez,Fiction,2011,20.27,151,eBook,True,Simon & Schuster
7523,978-7-3736-9188-3,Dark Echo at Midnight,1397,David Miller,Fantasy,1991,10.96,370,Paperback,True,Penguin Random House
7524,978-0-1741-9542-6,Dark Shadow,219,Barbara Williams,Fiction,2021,22.41,693,Audiobook,True,Macmillan
7525,978-7-3245-9519-1,Hidden Journey Under Stars,636,Patricia Clark,Fantasy,1996,15.28,243,eBook,True,Independent Press
7526,978-9-3116-8375-1,An Journey Beyond Time,338,Elizabeth Taylor,Science Fiction,2021,4.92,453,Paperback,True,Simon & Schuster
7527,978-2-5919-3942-0,An Mystery in the Dark,1201,John Taylor,Mystery,2022,7.65,598,Audiobook,True,Macmillan
7528,978-0-1981-2356-1,The Dream,613,James Clark,Fiction,2022,38.75,547,Paperback,True,Hachette
7529,978-1-4531-7127-2,Dark Vision Before Dawn,978,Noah Thompson,History,2018,10.29,177,Audiobook,True,HarperCollins
7530,978-6-2660-2289-9,Dark Story of Tomorrow,1229,Mary Lewis,Fiction,1994,11.26,155,eBook,True,Simon & Schuster
7531,978-4-3730-8535-6,Lost Shadow,1057,Joseph Jackson,Romance,2013,5.22,788,Paperback,False,HarperCollins
7532,978-7-2564-3958-4,An Story of Yesterday,772,Noah Clark,Mystery,1995,10.24,207,Paperback,True,Penguin Random House
7533,978-8-1337-9011-8,A Story in the Light,716,Mary Martin,Mystery,2021,13.75,256,Audiobook,True,Simon & Schuster
7534,978-0-7817-5554-3,Last Shadow at Sunrise,830,Liam Jones,Mystery,2005,10.81,551,Hardcover,True,Simon & Schuster
7535,978-6-2680-5700-1,Secret Shadow in the Dark,805,Barbara Thompson,Fiction,2013,22.42,575,Paperback,True,HarperCollins
7536,978-2-5035-5796-6,Modern Echo Under Stars,1477,Sophia Miller,Fiction,2003,8.83,489,Paperback,True,Independent Press
7537,978-2-1339-7472-0,Hidden Legend in the Dark,222,Joseph Robinson,Self-Help,2003,28.58,754,eBook,True,Penguin Random House
7538,978-3-6525-7127-6,Ancient Mystery in the Light,543,Ava Clark,History,2014,47.49,161,Paperback,False,Simon & Schuster
7539,978-0-2622-5208-5,An Story,1608,Mason Williams,Science Fiction,2003,13.08,464,Hardcover,True,HarperCollins
7540,978-8-9149-5649-8,Broken Shadow Before Dawn,1940,Sophia Williams,Fiction,2018,24.73,590,Hardcover,True,Hachette
7541,978-3-2398-3228-8,A Echo of the Dawn,978,Noah Thompson,Fiction,2001,10.89,206,Paperback,True,Independent Press
7542,978-5-4544-3093-5,Hidden Shadow,1789,Jessica Thompson,Fiction,2015,17.49,642,Paperback,True,Simon & Schuster
7543,978-0-4843-1967-9,Dark Vision,1852,John Hernandez,Thriller,2020,6.27,537,Paperback,True,Independent Press
7544,978-4-5575-1484-9,Bright Memory of Yesterday,1246,Sophia Thomas,Fantasy,1990,6.78,196,Paperback,True,Hachette
7545,978-1-7731-3512-0,Last Light,8,Emma Wilson,Self-Help,2020,15.92,669,Paperback,True,Simon & Schuster
7546,978-5-8418-1623-8,Broken Memory in the Light,624,Jessica Lopez,Fantasy,2019,10.09,290,eBook,True,Simon & Schuster
7547,978-2-8206-4662-7,A Legend Beyond Time,348,Oliver Clark,Biography,2006,4.96,718,Audiobook,True,HarperCollins
7548,978-7-2900-3279-0,First Dream Under Stars,645,Joseph Clark,Fiction,2011,13.91,488,Paperback,True,HarperCollins
7549,978-0-4066-6324-4,Lost Journey,359,Susan Davis,Technology,2014,16.79,201,Paperback,False,Penguin Random House
7550,978-7-7883-7391-5,Lost Light,1680,Isabella Clark,Science Fiction,2011,13.7,419,Paperback,True,Independent Press
7551,978-7-9358-7201-9,Broken Echo of Yesterday,1275,Mary Jones,Technology,1999,11.82,699,eBook,True,Independent Press
7552,978-2-7437-3244-4,First Dream in the Light,1260,Jennifer White,Non-Fiction,2002,4.44,554,Paperback,True,Independent Press
7553,978-7-9495-8376-9,Hidden Mystery of Tomorrow,1200,Thomas Lopez,Science Fiction,1999,12.18,333,Paperback,False,Penguin Random House
7554,978-8-1430-1013-6,A Story of Tomorrow,91,William Clark,Fiction,1997,43.24,158,Audiobook,True,Simon & Schuster
7555,978-8-1945-8274-5,Hidden Quest at Midnight,1661,Richard Robinson,Thriller,2004,8.01,321,Paperback,False,Independent Press
7556,978-8-9500-7305-1,Silent Story Under Stars,128,Noah Lee,Fiction,2018,14.62,164,Audiobook,True,Independent Press
7557,978-0-4782-8801-9,Last Chronicles of Yesterday,995,Sarah Robinson,Mystery,2004,13.48,285,Paperback,True,Simon & Schuster
7558,978-3-7213-5629-0,Dark Vision Beyond Time,944,Sarah Smith,Fiction,1998,12.98,368,Hardcover,True,Penguin Random House
7559,978-1-8068-7721-2,First Shadow,1276,John Davis,Fiction,1993,8.7,370,Paperback,True,Independent Press
7560,978-3-1073-1714-6,The Light,1401,Elizabeth Thomas,Biography,1994,10.47,770,Hardcover,True,Penguin Random House
7561,978-2-7854-4089-5,Bright Memory Beyond Time,1524,Linda Davis,Non-Fiction,2021,12.32,618,eBook,True,Independent Press
7562,978-1-5487-6784-4,The Vision of the Dawn,919,Liam Harris,Mystery,2023,9.23,567,Paperback,False,Hachette
7563,978-3-5765-2445-6,Broken Saga at Midnight,1309,Jennifer White,Fiction,2022,6.98,786,Hardcover,True,Hachette
7564,978-6-7862-9184-3,First Quest of the Dawn,391,Michael Williams,Fiction,1994,15.16,641,eBook,True,Penguin Random House
7565,978-5-7926-3969-1,Forgotten Legend Under Stars,541,Sarah Martinez,Fantasy,2002,6.28,575,Paperback,True,Penguin Random House
7566,978-0-9682-7917-0,Dark Saga at Midnight,484,Susan Robinson,Romance,2022,7.94,762,Paperback,True,Penguin Random House
7567,978-2-9916-5278-4,First Chronicles Through Time,951,Barbara Smith,Thriller,2020,13.23,272,eBook,False,Hachette
7568,978-1-9024-8857-4,A Saga,1470,Mia Thompson,Romance,1992,15.16,326,eBook,True,Independent Press
7569,978-0-8917-1807-0,Lost Quest of Tomorrow,856,Michael Robinson,History,2012,10.2,313,Audiobook,True,Simon & Schuster
7570,978-5-2540-3011-1,Modern Quest Beyond Time,1344,Sophia Davis,Thriller,2019,18.48,347,Paperback,True,Simon & Schuster
7571,978-4-9201-6017-2,Silent Saga,1046,Mason Rodriguez,Fiction,2020,8.92,358,Paperback,True,Hachette
7572,978-4-5260-9670-3,Lost Chronicles,308,Liam Thompson,Mystery,2001,4.42,387,Paperback,True,HarperCollins
7573,978-6-9816-1373-8,The Chronicles of the Night,1216,David Jones,Thriller,1990,6.46,397,Paperback,True,Independent Press
7574,978-8-7322-4629-0,Broken Shadow Through Time,961,Jennifer Lopez,Thriller,2007,18.95,760,eBook,True,Independent Press
7575,978-5-8447-1045-6,A Dream,1095,John Martinez,Fiction,2011,8.42,576,eBook,True,Independent Press
7576,978-2-3595-6372-6,Bright Chronicles,1516,William Harris,Romance,2016,17.08,251,Paperback,True,HarperCollins
7577,978-4-5060-8012-4,Last Journey in the Light,996,Noah Lewis,Fiction,2014,10.26,355,eBook,True,Macmillan
7578,978-6-8427-1012-1,Last Saga of the Dawn,1460,William Lee,Biography,2003,23.63,765,Paperback,True,Independent Press
7579,978-7-4273-8141-9,Silent Shadow,252,Robert Moore,Fiction,1990,11.92,489,eBook,True,Hachette
7580,978-8-3714-3318-5,Silent Legend at Sunrise,339,Noah Lee,Fantasy,2007,19.01,280,Paperback,True,Macmillan
7581,978-6-3672-1236-9,First Memory,1735,Linda White,Fiction,2014,4.74,515,Audiobook,False,Hachette
7582,978-1-2076-6951-1,Ancient Story of Yesterday,196,Oliver Williams,Fiction,2012,9.61,225,eBook,True,Independent Press
7583,978-4-5899-2479-9,Bright Quest at Midnight,1922,Jennifer Gonzalez,Fiction,2011,8.04,723,eBook,True,HarperCollins
7584,978-0-5723-4058-8,Forgotten Light in the Dark,709,Sophia Gonzalez,Fiction,2020,4.89,248,Hardcover,True,Macmillan
7585,978-3-6478-8753-3,Ancient Shadow Beyond Time,1070,Jennifer Johnson,Fantasy,1995,7.22,683,Hardcover,True,Macmillan
7586,978-3-6431-3544-5,Secret Legend Before Dawn,1251,John Wilson,Fantasy,2013,25.33,752,Paperback,True,Simon & Schuster
7587,978-2-9192-9135-3,First Story Before Dawn,992,Robert Gonzalez,Mystery,2003,18.36,539,Paperback,True,Penguin Random House
7588,978-6-3647-7448-5,Bright Story Beyond Time,440,Michael Robinson,Thriller,1991,7.51,797,Paperback,True,Penguin Random House
7589,978-2-6515-8351-0,Ancient Memory in the Light,1425,Mia Martin,Science Fiction,1993,11.75,396,Paperback,True,Macmillan
7590,978-2-4650-3767-7,Bright Journey of Yesterday,290,Noah Robinson,History,2003,14.49,539,Hardcover,True,Hachette
7591,978-7-1451-4060-2,Modern Dream Before Dawn,376,William Clark,Non-Fiction,2023,7.08,321,eBook,True,HarperCollins
